1583009380.205032,0
1583009380.218756,0
1583009380.230809,0
1583009380.243050,0
1583009380.255396,0
1583009380.267633,0
1583009380.280198,0
1583009380.293537,0
1583009380.306821,0
1583009380.319131,0
1583009380.331267,0
1583009380.344410,0
1583009380.356617,0
1583009380.370246,0
1583009380.382422,0
1583009380.395504,0
1583009380.410285,0
1583009380.423291,0
1583009380.435502,0
1583009380.447680,0
1583009380.460872,0
1583009380.473227,0
1583009380.486580,0
1583009380.498732,0
1583009380.514051,0
1583009380.526946,0
1583009380.540644,0
1583009380.552905,0
1583009380.565213,0
1583009380.577501,0
1583009380.590922,0
1583009380.603930,0
1583009380.616174,0
1583009380.629304,0
1583009380.642110,0
1583009380.655022,0
1583009380.667288,0
1583009380.680950,0
1583009380.693311,0
1583009380.706466,0
1583009380.719149,0
1583009380.731388,0
1583009380.743731,0
1583009380.755971,0
1583009380.768367,0
1583009380.781708,0
1583009380.795765,0
1583009380.809786,0
1583009380.822280,0
1583009380.835195,0
1583009380.847339,0
1583009380.860682,0
1583009380.874075,0
1583009380.887371,0
1583009380.900241,0
1583009380.912454,0
1583009380.925623,0
1583009380.939042,0
1583009380.953069,0
1583009380.965510,0
1583009380.979429,0
1583009380.992368,0
1583009381.004589,0
1583009381.018118,0
1583009381.030328,0
1583009381.043036,0
1583009381.055249,0
1583009381.067541,0
1583009381.079865,0
1583009381.099083,0
1583009381.111502,0
1583009381.124925,0
1583009381.137172,0
1583009381.149430,0
1583009381.163260,0
1583009381.175643,0
1583009381.189149,0
1583009381.201502,0
1583009381.213876,0
1583009381.226179,0
1583009381.238874,0
1583009381.251077,0
1583009381.263423,0
1583009381.275896,0
1583009381.288204,0
1583009381.300459,0
1583009381.313707,0
1583009381.326827,0
1583009381.342339,0
1583009381.354621,0
1583009381.366893,0
1583009381.379598,0
1583009381.391672,0
1583009381.404834,0
1583009381.417175,0
1583009381.430221,0
1583009381.443490,0
1583009381.457061,0
1583009381.470330,0
1583009381.483355,0
1583009381.495772,0
1583009381.508251,0
1583009381.520979,0
1583009381.533363,0
1583009381.546546,0
1583009381.558905,0
1583009381.571555,0
1583009381.583941,0
1583009381.597847,0
1583009381.610294,0
1583009381.623136,0
1583009381.636381,0
1583009381.648751,0
1583009381.661240,0
1583009381.674796,0
1583009381.687098,0
1583009381.699430,0
1583009381.712766,0
1583009381.725962,0
1583009381.739297,0
1583009381.751387,0
1583009381.764419,0
1583009381.777751,0
1583009381.790047,0
1583009381.805107,0
1583009381.817444,0
1583009381.830780,0
1583009381.843190,0
1583009381.856138,0
