1583020272.038285,0
1583020272.050643,0
1583020272.062609,0
1583020272.076095,0
1583020272.098285,0
1583020272.115621,0
1583020272.127642,0
1583020272.139990,0
1583020272.153805,0
1583020272.166081,0
1583020272.178630,0
1583020272.192005,0
1583020272.205437,0
1583020272.218307,0
1583020272.232158,0
1583020272.244924,0
1583020272.258142,0
1583020272.271294,0
1583020272.283352,0
1583020272.295615,0
1583020272.308890,0
1583020272.321550,0
1583020272.334780,0
1583020272.347021,0
1583020272.359254,0
1583020272.371572,0
1583020272.383877,0
1583020272.396195,0
1583020272.408502,0
1583020272.420759,0
1583020272.433132,0
1583020272.445434,0
1583020272.458180,0
1583020272.471249,0
1583020272.483485,0
1583020272.495642,0
1583020272.508619,0
1583020272.520849,0
1583020272.533896,0
1583020272.546123,0
1583020272.559223,0
1583020272.571527,0
1583020272.584751,0
1583020272.598218,0
1583020272.618646,0
1583020272.631777,0
1583020272.644242,0
1583020272.657363,0
1583020272.673925,0
1583020272.686237,0
1583020272.698437,0
1583020272.713007,0
1583020272.726264,0
1583020272.738403,0
1583020272.750541,0
1583020272.762636,0
1583020272.774738,0
1583020272.787229,0
1583020272.800072,0
1583020272.813076,0
1583020272.825319,0
1583020272.839194,0
1583020272.851493,0
1583020272.863770,0
1583020272.876043,0
1583020272.888230,0
1583020272.900552,0
1583020272.913831,0
1583020272.926007,0
1583020272.939193,0
1583020272.951651,0
1583020272.964077,0
1583020272.976216,0
1583020272.989544,0
1583020273.002718,0
1583020273.015114,0
1583020273.028026,0
1583020273.040540,0
1583020273.052852,0
1583020273.065333,0
1583020273.078518,0
1583020273.092113,0
1583020273.104421,0
1583020273.129766,0
1583020273.142093,0
1583020273.155618,0
1583020273.169655,0
1583020273.183303,0
1583020273.195844,0
1583020273.209599,0
1583020273.230440,0
1583020273.243986,0
1583020273.257037,0
1583020273.269250,0
1583020273.283064,0
1583020273.296192,0
1583020273.309354,0
1583020273.322077,0
1583020273.334474,0
1583020273.346830,0
1583020273.359660,0
1583020273.372961,0
1583020273.385222,0
1583020273.399127,0
1583020273.412254,0
1583020273.424871,0
1583020273.436971,0
1583020273.449502,0
1583020273.461843,0
1583020273.474971,0
1583020273.487677,0
1583020273.500260,0
1583020273.513253,0
1583020273.527249,0
1583020273.540294,0
1583020273.553939,0
1583020273.566383,0
1583020273.578860,0
1583020273.591284,0
1583020273.603600,0
1583020273.616302,0
1583020273.629889,0
1583020273.643989,0
1583020273.656071,0
1583020273.668988,0
1583020273.681481,0
1583020273.694364,0
1583020273.707889,0
1583020273.720176,0
1583020273.733502,0
1583020273.746071,0
1583020273.758919,0
1583020273.771223,0
1583020273.784505,0
1583020273.797951,0
1583020273.810449,0
1583020273.822665,0
1583020273.835811,0
1583020273.848136,0
1583020273.861353,0
1583020273.875443,0
1583020273.887858,0
1583020273.900535,0
1583020273.912996,0
1583020273.927353,0
1583020273.939560,0
1583020273.951598,0
1583020273.963892,0
1583020273.976719,0
1583020273.988758,0
1583020274.001911,0
1583020274.014179,0
1583020274.026229,0
1583020274.038715,0
1583020274.050826,0
1583020274.063976,0
1583020274.076372,0
1583020274.088713,0
1583020274.101974,0
1583020274.114217,0
1583020274.126691,0
1583020274.149058,0
1583020274.161375,0
1583020274.174939,0
1583020274.187178,0
1583020274.200364,0
1583020274.215322,0
1583020274.227617,0
1583020274.240755,1
1583020274.253070,0
1583020274.265335,0
1583020274.278525,0
1583020274.292195,0
1583020274.304665,0
1583020274.317303,0
1583020274.329589,0
1583020274.343199,0
1583020274.355352,0
1583020274.367484,0
1583020274.380810,0
1583020274.393702,0
1583020274.406114,0
1583020274.419261,0
1583020274.434300,0
1583020274.447177,0
1583020274.460641,0
1583020274.472909,0
1583020274.486478,0
1583020274.499974,0
1583020274.512423,0
1583020274.525176,0
1583020274.538593,0
1583020274.551712,0
1583020274.564338,0
1583020274.576883,0
1583020274.589291,0
1583020274.601403,0
1583020274.615198,0
1583020274.627745,0
1583020274.639966,0
1583020274.652569,0
1583020274.665031,0
1583020274.678138,0
1583020274.690445,0
1583020274.703830,0
1583020274.716375,0
1583020274.729442,0
1583020274.741703,0
1583020274.754021,0
1583020274.766267,0
1583020274.778590,0
