1583009092.645156,0
1583009092.658374,0
1583009092.671988,0
1583009092.685239,0
1583009092.697596,0
1583009092.711151,0
1583009092.723538,0
1583009092.736062,0
1583009092.749412,0
1583009092.762878,0
1583009092.775246,0
1583009092.787597,0
1583009092.800031,0
1583009092.812454,0
1583009092.825964,0
1583009092.838363,0
1583009092.853912,0
1583009092.866809,0
1583009092.883518,0
1583009092.895667,0
1583009092.908052,0
1583009092.922903,0
1583009092.935278,0
1583009092.947625,0
1583009092.962707,0
1583009092.975024,0
1583009092.987605,0
1583009092.999932,0
1583009093.026083,0
1583009093.038638,0
1583009093.050975,0
1583009093.064427,0
1583009093.080339,0
1583009093.092786,0
1583009093.105220,0
1583009093.118541,0
1583009093.132722,0
1583009093.145147,0
1583009093.158287,0
1583009093.170780,0
1583009093.184202,0
1583009093.197504,0
1583009093.212077,0
1583009093.224663,0
1583009093.238009,0
1583009093.251612,0
1583009093.265588,0
1583009093.279255,0
1583009093.295801,0
1583009093.307969,0
1583009093.321356,0
1583009093.334758,0
1583009093.350597,0
1583009093.363358,0
1583009093.375700,0
1583009093.388513,0
1583009093.401745,0
1583009093.415296,0
1583009093.427601,0
1583009093.440107,0
1583009093.455708,0
1583009093.468108,0
1583009093.480392,0
1583009093.492786,0
1583009093.515119,0
1583009093.531754,0
1583009093.544070,0
1583009093.556328,0
1583009093.569762,0
1583009093.582276,0
1583009093.594470,0
1583009093.607325,0
1583009093.619583,0
1583009093.632023,0
1583009093.645401,0
1583009093.657687,0
1583009093.669952,0
1583009093.683069,0
1583009093.695241,0
1583009093.707512,0
1583009093.719758,0
1583009093.732140,0
1583009093.745283,0
1583009093.757566,0
1583009093.771071,0
1583009093.783428,0
1583009093.799945,0
1583009093.812665,0
1583009093.825079,0
1583009093.839040,0
1583009093.851264,0
1583009093.863713,0
1583009093.877080,0
1583009093.889357,0
1583009093.902024,0
1583009093.915512,0
1583009093.927894,0
1583009093.940362,0
1583009093.953327,0
1583009093.966589,0
1583009093.980251,0
1583009093.992679,0
1583009094.004896,0
1583009094.017266,0
1583009094.030147,0
1583009094.043576,0
1583009094.055920,0
1583009094.070438,0
1583009094.083129,0
1583009094.095243,0
1583009094.107520,0
1583009094.120869,0
1583009094.133026,0
1583009094.145807,0
1583009094.158155,0
1583009094.171001,0
1583009094.183433,0
1583009094.195652,0
1583009094.207905,0
1583009094.220286,0
1583009094.233970,0
1583009094.247417,0
1583009094.259662,0
1583009094.272657,0
1583009094.285991,0
1583009094.298223,0
1583009094.311270,0
1583009094.323578,0
1583009094.344378,0
1583009094.357566,0
1583009094.370406,0
1583009094.384439,0
1583009094.397500,0
1583009094.409833,0
1583009094.422153,0
1583009094.434529,0
1583009094.447042,0
1583009094.459377,0
1583009094.471610,0
1583009094.484016,0
1583009094.496385,0
1583009094.508610,0
1583009094.527482,0
1583009094.540725,0
1583009094.553158,0
1583009094.565413,0
1583009094.578134,0
1583009094.590466,0
1583009094.602810,0
1583009094.615141,0
1583009094.627481,0
1583009094.640765,0
1583009094.653038,0
1583009094.666551,0
1583009094.678833,0
1583009094.692122,0
1583009094.704374,0
1583009094.717223,0
1583009094.730593,0
1583009094.742983,0
1583009094.755373,0
1583009094.767816,0
1583009094.780182,0
1583009094.792528,0
1583009094.805685,0
1583009094.818339,0
1583009094.830760,0
1583009094.843145,0
1583009094.855525,0
1583009094.867909,0
1583009094.880266,0
1583009094.892669,0
1583009094.905579,0
1583009094.917928,0
1583009094.930632,0
1583009094.942998,0
1583009094.955487,0
1583009094.968108,0
1583009094.980508,0
1583009094.994186,0
1583009095.009012,0
1583009095.021251,0
1583009095.034950,0
1583009095.048693,0
1583009095.062194,0
1583009095.075317,0
1583009095.088236,0
1583009095.102068,0
1583009095.115289,0
1583009095.127999,0
1583009095.140367,0
1583009095.152643,0
1583009095.165979,0
1583009095.178356,0
1583009095.191048,0
1583009095.204212,0
1583009095.217533,0
1583009095.230296,0
1583009095.242617,0
1583009095.254887,0
1583009095.268010,0
1583009095.281258,0
1583009095.293458,0
1583009095.305950,0
1583009095.319154,0
1583009095.331502,0
1583009095.344829,0
1583009095.358890,0
1583009095.371309,0
1583009095.383611,0
1583009095.395819,0
1583009095.408975,0
1583009095.422206,0
1583009095.435101,0
1583009095.447611,0
1583009095.462695,0
1583009095.475287,0
1583009095.487462,0
1583009095.500713,0
1583009095.513009,0
1583009095.525317,0
1583009095.539052,0
1583009095.551387,0
1583009095.563675,0
1583009095.576252,0
1583009095.588546,0
1583009095.601897,0
1583009095.614300,0
1583009095.627220,0
1583009095.640024,0
1583009095.652777,0
1583009095.665079,0
1583009095.681082,0
1583009095.693452,0
1583009095.705733,0
1583009095.718009,0
1583009095.730340,0
1583009095.742693,0
1583009095.754972,0
1583009095.767406,0
1583009095.780158,0
1583009095.793587,0
1583009095.806040,0
1583009095.818429,0
1583009095.830837,0
1583009095.843298,0
1583009095.855725,0
1583009095.868156,0
1583009095.880452,0
1583009095.892913,0
1583009095.905270,0
1583009095.919146,0
1583009095.931569,0
1583009095.944999,0
1583009095.957891,0
1583009095.970195,0
1583009095.983121,0
1583009095.995546,0
1583009096.035964,0
1583009096.050659,0
1583009096.065818,0
1583009096.080243,0
1583009096.093579,0
1583009096.105906,1
1583009096.119757,0
1583009096.132874,0
1583009096.145184,0
1583009096.158927,0
1583009096.171349,0
1583009096.183690,0
1583009096.195976,0
1583009096.208364,0
1583009096.221275,0
1583009096.233627,0
1583009096.246597,0
1583009096.259020,0
1583009096.271271,0
1583009096.283666,0
1583009096.297069,0
1583009096.309489,0
1583009096.321746,0
1583009096.335443,0
1583009096.347830,0
1583009096.361156,0
1583009096.373456,0
1583009096.385814,1
1583009096.399204,0
1583009096.411682,0
1583009096.424941,0
1583009096.437564,0
1583009096.449974,0
1583009096.462526,0
1583009096.475706,0
1583009096.489207,0
1583009096.501580,0
1583009096.515275,0
1583009096.527586,0
1583009096.544090,0
1583009096.557565,0
1583009096.569827,0
1583009096.582040,0
1583009096.595000,0
1583009096.607329,0
1583009096.620853,0
1583009096.633758,0
1583009096.646383,0
1583009096.658768,0
1583009096.671178,0
1583009096.683744,0
1583009096.697362,0
1583009096.709675,0
1583009096.724158,0
1583009096.736554,0
1583009096.748887,0
1583009096.761253,0
1583009096.773635,0
1583009096.785928,0
1583009096.798270,0
1583009096.810695,0
1583009096.823060,0
1583009096.836491,0
1583009096.848883,0
1583009096.861204,0
1583009096.873550,0
1583009096.885852,0
1583009096.898313,0
1583009096.910669,0
1583009096.922961,0
1583009096.935194,0
1583009096.947629,0
1583009096.960055,0
1583009096.973325,0
1583009096.985636,0
1583009097.001208,0
1583009097.013648,0
1583009097.032128,0
1583009097.044498,0
1583009097.058220,0
1583009097.070870,0
1583009097.083481,0
1583009097.096117,0
1583009097.110197,0
1583009097.122709,0
1583009097.134863,0
1583009097.147549,0
1583009097.159999,0
1583009097.173544,0
1583009097.185968,0
1583009097.198918,0
1583009097.211262,0
1583009097.223706,0
1583009097.237037,0
1583009097.249408,0
1583009097.262694,0
1583009097.276919,0
1583009097.289202,0
1583009097.302120,0
1583009097.314582,0
1583009097.327404,0
1583009097.340237,0
1583009097.352975,0
1583009097.366068,0
1583009097.378893,0
1583009097.391412,0
1583009097.403876,0
1583009097.416192,0
1583009097.428858,0
1583009097.442385,0
1583009097.454628,0
1583009097.467883,0
1583009097.480142,0
1583009097.492497,0
1583009097.507406,2
1583009097.520332,1
1583009097.532572,0
1583009097.545871,0
1583009097.563648,0
1583009097.576135,0
1583009097.588274,0
1583009097.602043,0
1583009097.615296,0
1583009097.627685,0
1583009097.639856,0
1583009097.652066,0
1583009097.664835,0
1583009097.677225,0
1583009097.690446,0
1583009097.703679,0
1583009097.716065,0
1583009097.729162,0
1583009097.741674,0
1583009097.755426,0
1583009097.767687,0
1583009097.780008,0
1583009097.793095,1
1583009097.805523,0
1583009097.818433,0
1583009097.830719,0
1583009097.843350,0
1583009097.855541,0
1583009097.869289,0
1583009097.881965,0
1583009097.894879,0
1583009097.907205,0
1583009097.921021,0
1583009097.933461,0
1583009097.945869,0
1583009097.958964,0
1583009097.972142,0
1583009097.984466,0
1583009097.996806,0
1583009098.010274,0
1583009098.023458,0
1583009098.036428,0
1583009098.048826,1
1583009098.062208,0
1583009098.074601,0
1583009098.086952,0
1583009098.099452,0
1583009098.111865,0
1583009098.124206,0
1583009098.136538,0
1583009098.149691,0
1583009098.162081,0
1583009098.174815,0
1583009098.187097,0
1583009098.200548,0
1583009098.212834,0
1583009098.225990,0
1583009098.241064,0
1583009098.254474,0
1583009098.267033,0
1583009098.280079,0
1583009098.295579,1
1583009098.308924,0
1583009098.321247,0
1583009098.334135,0
1583009098.347871,1
1583009098.360150,0
1583009098.372495,0
1583009098.384777,0
1583009098.397129,1
1583009098.409994,0
1583009098.422749,0
1583009098.435005,0
1583009098.447265,0
1583009098.460185,0
1583009098.472831,0
1583009098.485106,0
1583009098.497383,1
1583009098.517443,0
1583009098.529746,0
1583009098.542031,0
1583009098.554264,0
1583009098.579541,0
1583009098.591840,0
1583009098.604084,0
1583009098.616633,0
1583009098.631085,0
1583009098.643521,0
1583009098.655806,0
1583009098.668296,0
1583009098.680482,0
1583009098.694514,0
1583009098.706764,0
1583009098.719177,0
1583009098.731508,0
1583009098.744684,0
1583009098.756906,0
1583009098.770234,0
1583009098.784241,0
1583009098.796574,0
1583009098.809841,0
1583009098.822304,0
1583009098.835486,0
1583009098.849077,0
1583009098.862822,0
1583009098.875101,0
1583009098.887366,0
1583009098.899864,0
1583009098.913229,0
1583009098.925495,0
1583009098.939672,0
1583009098.952046,0
1583009098.964309,0
1583009098.977666,0
1583009098.990068,0
1583009099.003356,0
1583009099.016772,0
1583009099.029408,0
1583009099.041690,0
1583009099.054669,0
1583009099.068056,0
1583009099.080311,0
1583009099.092842,1
1583009099.106076,0
1583009099.118596,0
1583009099.130924,0
1583009099.143274,0
1583009099.156161,0
1583009099.168929,0
1583009099.181192,0
1583009099.194808,0
1583009099.207114,0
1583009099.221279,0
1583009099.233654,0
1583009099.246057,0
1583009099.258536,0
1583009099.270820,0
1583009099.283257,0
1583009099.296593,0
1583009099.310011,0
1583009099.322454,0
1583009099.334743,0
1583009099.347099,0
1583009099.360238,0
1583009099.372566,0
1583009099.384848,0
1583009099.398008,0
1583009099.411157,0
1583009099.423495,0
1583009099.435779,0
1583009099.448147,0
1583009099.460459,0
1583009099.472682,0
1583009099.485409,0
1583009099.497706,0
1583009099.511348,0
1583009099.523703,0
1583009099.536103,0
1583009099.548517,0
1583009099.561936,0
1583009099.575420,0
1583009099.591672,0
1583009099.603822,0
1583009099.617839,0
1583009099.631850,0
1583009099.644308,0
1583009099.657481,0
1583009099.673546,0
1583009099.685983,0
1583009099.698208,0
1583009099.711168,0
1583009099.723436,0
1583009099.735817,1
1583009099.748099,0
1583009099.760558,0
1583009099.772779,0
1583009099.787269,0
1583009099.799695,0
1583009099.812057,0
1583009099.825661,1
1583009099.837959,0
1583009099.850384,0
1583009099.862926,0
1583009099.875269,0
1583009099.887506,0
1583009099.900855,0
1583009099.913238,0
1583009099.927008,0
1583009099.939383,0
1583009099.951640,0
1583009099.964089,0
1583009099.976356,0
1583009099.989370,0
1583009100.011458,0
1583009100.024733,0
1583009100.037034,0
1583009100.050775,0
1583009100.063132,0
1583009100.075592,0
1583009100.087938,0
1583009100.100194,0
1583009100.112550,0
1583009100.125075,0
1583009100.137375,0
1583009100.151821,0
1583009100.164218,0
1583009100.178948,0
1583009100.191044,0
1583009100.203266,0
1583009100.215519,0
1583009100.227763,0
1583009100.240861,0
1583009100.253197,0
1583009100.265891,0
1583009100.278281,0
1583009100.290647,0
1583009100.303240,0
1583009100.316110,0
1583009100.328387,0
1583009100.341139,0
1583009100.353602,0
1583009100.366048,0
1583009100.378306,0
1583009100.390662,0
1583009100.403048,0
